book,coref_id,character_name,provider,pred_O,gt_O,pred_C,gt_C,pred_E,gt_E,pred_A,gt_A,pred_N,gt_N
the_metamorphosis,14,Mr. Samsa,OpenAI,-0.3,-0.578168,0.0,0.283676,-0.4,-0.40948799999999996,-0.6,-0.31576400000000004,0.2,0.48095600000000005
the_metamorphosis,14,Mr. Samsa,Anthropic,-0.5,-0.578168,-0.3,0.283676,0.2,-0.40948799999999996,-0.6,-0.31576400000000004,0.4,0.48095600000000005
the_metamorphosis,14,Mr. Samsa,Google,0.0,-0.578168,0.0,0.283676,-0.5,-0.40948799999999996,-0.5,-0.31576400000000004,0.5,0.48095600000000005
the_metamorphosis,16,Mrs. Samsa,OpenAI,-0.3,-0.540168,0.0,0.12435199999999999,-0.2,-0.330064,-0.4,-0.020860000000000035,0.2,0.389704
the_metamorphosis,16,Mrs. Samsa,Anthropic,-0.5,-0.540168,-0.5,0.12435199999999999,-0.7,-0.330064,-0.6,-0.020860000000000035,0.4,0.389704
the_metamorphosis,16,Mrs. Samsa,Google,0.0,-0.540168,0.0,0.12435199999999999,-0.5,-0.330064,0.0,-0.020860000000000035,0.0,0.389704
the_metamorphosis,17,Grete,OpenAI,-0.2,-0.228084,0.0,0.441676,0.2,0.357216,0.6,0.090876,0.6,0.42916800000000005
the_metamorphosis,17,Grete,Anthropic,-0.3,-0.228084,0.2,0.441676,0.4,0.357216,0.5,0.090876,0.4,0.42916800000000005
the_metamorphosis,17,Grete,Google,0.0,-0.228084,0.0,0.441676,0.0,0.357216,0.0,0.090876,0.5,0.42916800000000005
the_moonstone,146,Mr. Betteredge,OpenAI,-0.25,-0.20564705882352943,0.85,0.5637823529411765,0.35,-0.1990823529411765,0.15,-0.2028529411764706,0.45,-0.328
the_moonstone,146,Mr. Betteredge,Anthropic,-0.4,-0.20564705882352943,0.7,0.5637823529411765,0.6,-0.1990823529411765,0.3,-0.2028529411764706,0.3,-0.328
the_picture_of_dorian_gray,114,Lord Henry,OpenAI,0.85,0.8938000000000001,-0.35,-0.4478666666666667,0.75,0.7734333333333334,-0.65,-0.6640333333333334,-0.4,-0.5138666666666668
the_picture_of_dorian_gray,114,Lord Henry,Anthropic,0.95,0.8938000000000001,0.1,-0.4478666666666667,0.85,0.7734333333333334,-0.4,-0.6640333333333334,-0.5,-0.5138666666666668
the_picture_of_dorian_gray,114,Lord Henry,Google,0.9,0.8938000000000001,-0.4,-0.4478666666666667,0.7,0.7734333333333334,-0.8,-0.6640333333333334,-0.8,-0.5138666666666668
the_picture_of_dorian_gray,107,Dorian,OpenAI,0.75,0.7455333333333335,-0.45,-0.5939333333333333,0.35,0.48306666666666676,-0.35,-0.2113666666666667,0.7,0.5584333333333333
the_picture_of_dorian_gray,107,Dorian,Anthropic,0.75,0.7455333333333335,-0.55,-0.5939333333333333,0.65,0.48306666666666676,-0.1,-0.2113666666666667,0.7,0.5584333333333333
the_picture_of_dorian_gray,107,Dorian,Google,0.9,0.7455333333333335,-0.7,-0.5939333333333333,0.5,0.48306666666666676,-0.4,-0.2113666666666667,0.8,0.5584333333333333
the_picture_of_dorian_gray,115,Basil,OpenAI,0.85,0.8215,0.35,0.5299333333333334,-0.45,-0.24613333333333337,0.65,0.6886666666666668,0.55,0.24693333333333334
the_picture_of_dorian_gray,115,Basil,Anthropic,0.85,0.8215,0.4,0.5299333333333334,-0.3,-0.24613333333333337,0.7,0.6886666666666668,0.5,0.24693333333333334
the_picture_of_dorian_gray,115,Basil,Google,0.8,0.8215,0.4,0.5299333333333334,-0.6,-0.24613333333333337,0.8,0.6886666666666668,0.4,0.24693333333333334
the_picture_of_dorian_gray,167,Sibyl,OpenAI,0.75,0.6800222222222222,-0.2,-0.20428888888888885,0.55,0.5955666666666666,0.25,0.7092962962962963,0.8,0.4624888888888889
the_picture_of_dorian_gray,167,Sibyl,Anthropic,0.7,0.6800222222222222,-0.3,-0.20428888888888885,0.7,0.5955666666666666,0.6,0.7092962962962963,0.6,0.4624888888888889
the_picture_of_dorian_gray,167,Sibyl,Google,0.9,0.6800222222222222,-0.5,-0.20428888888888885,0.7,0.5955666666666666,0.6,0.7092962962962963,0.4,0.4624888888888889
the_picture_of_dorian_gray,184,Jim,OpenAI,-0.2,-0.2735962962962963,0.3,0.3390518518518518,0.1,-0.07307777777777777,0.0,0.12144074074074074,0.7,0.1872185185185185
the_picture_of_dorian_gray,184,Jim,Anthropic,-0.4,-0.2735962962962963,0.3,0.3390518518518518,0.3,-0.07307777777777777,0.1,0.12144074074074074,0.7,0.1872185185185185
the_picture_of_dorian_gray,184,Jim,Google,-0.5,-0.2735962962962963,0.2,0.3390518518518518,0.1,-0.07307777777777777,-0.4,0.12144074074074074,0.6,0.1872185185185185
the_scarlet_letter,119,Hester,OpenAI,0.35,0.5240031249999999,0.55,0.41162499999999996,-0.35,-0.13260624999999998,0.45,0.5481468749999999,0.65,0.223071875
the_scarlet_letter,119,Hester,Anthropic,0.65,0.5240031249999999,0.6,0.41162499999999996,-0.3,-0.13260624999999998,0.7,0.5481468749999999,0.4,0.223071875
the_scarlet_letter,173,Pearl,OpenAI,0.85,0.7098666666666668,-0.55,-0.4945666666666667,0.35,0.4192000000000001,-0.25,-0.10926666666666668,0.15,0.18353333333333335
the_scarlet_letter,173,Pearl,Anthropic,0.8,0.7098666666666668,-0.3,-0.4945666666666667,0.6,0.4192000000000001,-0.2,-0.10926666666666668,0.3,0.18353333333333335
the_scarlet_letter,156,Roger Chillingworth,OpenAI,0.6,0.5578333333333334,0.7,0.5683000000000001,-0.3,-0.4685666666666667,-0.85,-0.7956333333333334,0.4,0.5639333333333334
the_scarlet_letter,156,Roger Chillingworth,Anthropic,0.85,0.5578333333333334,0.8,0.5683000000000001,-0.3,-0.4685666666666667,-0.75,-0.7956333333333334,0.4,0.5639333333333334
the_scarlet_letter,191,Arthur Dimmesdale,OpenAI,0.1,0.3881333333333334,0.2,-0.2789000000000001,-0.6,-0.44340000000000007,0.3,-0.07213333333333334,0.9,0.6682666666666667
the_scarlet_letter,191,Arthur Dimmesdale,Anthropic,0.6,0.3881333333333334,0.1,-0.2789000000000001,-0.6,-0.44340000000000007,0.5,-0.07213333333333334,0.9,0.6682666666666667
the_scarlet_letter,150,Governor Bellingham,OpenAI,0.1,-0.41403333333333336,0.75,0.6709,0.2,0.22216666666666665,-0.35,-0.38296666666666673,-0.2,0.15783333333333338
the_scarlet_letter,150,Governor Bellingham,Anthropic,0.2,-0.41403333333333336,0.7,0.6709,0.5,0.22216666666666665,-0.3,-0.38296666666666673,-0.2,0.15783333333333338
the_scarlet_letter,139,Mistress Hibbins,OpenAI,0.7,0.6773,-0.1,-0.38260000000000005,0.2,0.1119,-0.2,-0.35201764705882355,0.1,0.21195294117647057
the_scarlet_letter,139,Mistress Hibbins,Anthropic,0.7,0.6773,-0.1,-0.38260000000000005,0.5,0.1119,-0.5,-0.35201764705882355,0.2,0.21195294117647057
the_strange_case_of_dr_jekyll_and_mr_hyde,25,Mr. Utterson,OpenAI,-0.2,-0.552624,0.6,0.795524,-0.4,-0.34698799999999996,0.2,0.6101719999999999,0.3,0.0853
the_strange_case_of_dr_jekyll_and_mr_hyde,25,Mr. Utterson,Anthropic,-0.7,-0.552624,0.8,0.795524,-0.5,-0.34698799999999996,0.6,0.6101719999999999,-0.8,0.0853
the_strange_case_of_dr_jekyll_and_mr_hyde,25,Mr. Utterson,Google,0.0,-0.552624,0.5,0.795524,-0.5,-0.34698799999999996,0.5,0.6101719999999999,-0.5,0.0853
the_strange_case_of_dr_jekyll_and_mr_hyde,79,the lawyer,OpenAI,-0.2,-0.41784800000000005,0.8,0.672392,-0.3,-0.141516,0.6,0.4112,0.2,0.032987999999999996
the_strange_case_of_dr_jekyll_and_mr_hyde,79,the lawyer,Anthropic,-0.5,-0.41784800000000005,0.7,0.672392,-0.3,-0.141516,0.6,0.4112,0.5,0.032987999999999996
the_strange_case_of_dr_jekyll_and_mr_hyde,79,the lawyer,Google,0.0,-0.41784800000000005,0.5,0.672392,-0.5,-0.141516,0.5,0.4112,0.0,0.032987999999999996
the_strange_case_of_dr_jekyll_and_mr_hyde,44,Poole,OpenAI,-0.2,-0.4226599999999999,0.5,0.7387919999999999,-0.2,-0.255524,0.6,0.537528,0.6,0.43523199999999995
the_strange_case_of_dr_jekyll_and_mr_hyde,44,Poole,Anthropic,-0.6,-0.4226599999999999,0.7,0.7387919999999999,-0.5,-0.255524,0.6,0.537528,0.7,0.43523199999999995
the_strange_case_of_dr_jekyll_and_mr_hyde,44,Poole,Google,0.0,-0.4226599999999999,0.5,0.7387919999999999,-0.5,-0.255524,0.5,0.537528,0.5,0.43523199999999995
the_strange_case_of_dr_jekyll_and_mr_hyde,19,Jekyll,OpenAI,0.3,0.713288,-0.1,0.29478400000000005,-0.4,0.131528,0.2,0.37943999999999994,0.6,0.550116
the_strange_case_of_dr_jekyll_and_mr_hyde,19,Jekyll,Anthropic,0.6,0.713288,-0.4,0.29478400000000005,-0.5,0.131528,0.7,0.37943999999999994,0.6,0.550116
the_strange_case_of_dr_jekyll_and_mr_hyde,19,Jekyll,Google,0.0,0.713288,0.5,0.29478400000000005,-0.5,0.131528,0.5,0.37943999999999994,0.0,0.550116
the_strange_case_of_dr_jekyll_and_mr_hyde,0,I,OpenAI,0.5,0.294636,0.5,0.34814,-0.2,0.03286800000000001,0.0,0.30248400000000003,0.7,0.20194800000000002
the_strange_case_of_dr_jekyll_and_mr_hyde,0,I,Anthropic,0.6,0.294636,0.7,0.34814,-0.4,0.03286800000000001,0.5,0.30248400000000003,0.8,0.20194800000000002
the_strange_case_of_dr_jekyll_and_mr_hyde,0,I,Google,0.0,0.294636,0.5,0.34814,-0.5,0.03286800000000001,0.0,0.30248400000000003,0.5,0.20194800000000002
the_strange_case_of_dr_jekyll_and_mr_hyde,238,the butler,OpenAI,-0.2,-0.43587600000000004,0.0,0.670768,-0.5,-0.46303599999999995,0.2,0.326208,0.6,0.158804
the_strange_case_of_dr_jekyll_and_mr_hyde,238,the butler,Anthropic,-0.5,-0.43587600000000004,0.7,0.670768,-0.6,-0.46303599999999995,0.6,0.326208,0.5,0.158804
the_strange_case_of_dr_jekyll_and_mr_hyde,238,the butler,Google,0.0,-0.43587600000000004,0.5,0.670768,-0.5,-0.46303599999999995,0.5,0.326208,0.5,0.158804
the_strange_case_of_dr_jekyll_and_mr_hyde,20,Mr. Hyde,OpenAI,-0.5,-0.12249200000000005,-0.5,-0.6624639999999999,-0.5,-0.325384,-1.0,-0.8862079999999999,0.5,0.8218679999999999
the_strange_case_of_dr_jekyll_and_mr_hyde,20,Mr. Hyde,Anthropic,-0.7,-0.12249200000000005,-0.6,-0.6624639999999999,0.3,-0.325384,-0.8,-0.8862079999999999,0.6,0.8218679999999999
the_strange_case_of_dr_jekyll_and_mr_hyde,20,Mr. Hyde,Google,0.0,-0.12249200000000005,0.5,-0.6624639999999999,-0.5,-0.325384,-0.5,-0.8862079999999999,0.5,0.8218679999999999
the_strange_case_of_dr_jekyll_and_mr_hyde,201,the other,OpenAI,0.0,0.1793,0.0,-0.43265200000000004,-0.2,-0.07504399999999999,-0.3,-0.586812,0.4,0.657808
the_strange_case_of_dr_jekyll_and_mr_hyde,201,the other,Anthropic,0.0,0.1793,0.5,-0.43265200000000004,-0.5,-0.07504399999999999,-0.3,-0.586812,0.3,0.657808
the_strange_case_of_dr_jekyll_and_mr_hyde,201,the other,Google,0.0,0.1793,0.0,-0.43265200000000004,0.0,-0.07504399999999999,0.0,-0.586812,0.0,0.657808
the_strange_case_of_dr_jekyll_and_mr_hyde,593,my visitor,OpenAI,0.5,0.619442105263158,0.0,0.2567,-0.25,0.0952421052631579,-0.25,-0.5223736842105263,0.25,0.4428000000000001
the_strange_case_of_dr_jekyll_and_mr_hyde,593,my visitor,Anthropic,0.7,0.619442105263158,-0.4,0.2567,0.5,0.0952421052631579,-0.6,-0.5223736842105263,0.6,0.4428000000000001
the_strange_case_of_dr_jekyll_and_mr_hyde,593,my visitor,Google,0.0,0.619442105263158,-0.5,0.2567,0.0,0.0952421052631579,0.0,-0.5223736842105263,0.5,0.4428000000000001
the_taming_of_the_shrew,char_petruchio,Petruchio,OpenAI,0.0,0.494156,0.5,0.70342,0.8,0.863068,-0.5,-0.6874879999999999,-0.5,-0.18072000000000002
the_taming_of_the_shrew,char_petruchio,Petruchio,Anthropic,-0.6,0.494156,0.3,0.70342,0.8,0.863068,-0.7,-0.6874879999999999,0.6,-0.18072000000000002
the_taming_of_the_shrew,char_petruchio,Petruchio,Google,0.0,0.494156,0.5,0.70342,0.5,0.863068,-0.5,-0.6874879999999999,0.5,-0.18072000000000002
the_taming_of_the_shrew,char_tranio,Tranio,OpenAI,0.5,0.703908,0.5,0.615376,0.7,0.754176,0.3,0.100332,-0.3,-0.276512
the_taming_of_the_shrew,char_tranio,Tranio,Anthropic,0.6,0.703908,0.7,0.615376,0.8,0.754176,0.3,0.100332,-0.4,-0.276512
the_taming_of_the_shrew,char_tranio,Tranio,Google,0.5,0.703908,0.5,0.615376,0.0,0.754176,0.0,0.100332,-0.5,-0.276512
the_taming_of_the_shrew,char_katherina,Katherina,OpenAI,-0.2,0.427828,0.0,-0.12819599999999998,0.6,0.495964,-0.6,-0.683252,0.5,0.46686400000000006
the_taming_of_the_shrew,char_katherina,Katherina,Anthropic,-0.7,0.427828,-0.6,-0.12819599999999998,0.8,0.495964,-0.8,-0.683252,0.7,0.46686400000000006
the_taming_of_the_shrew,char_katherina,Katherina,Google,0.2,0.427828,-0.3,-0.12819599999999998,0.1,0.495964,-0.6,-0.683252,0.7,0.46686400000000006
the_taming_of_the_shrew,char_hortensio,Hortensio,OpenAI,0.0,0.090636,0.0,0.24249599999999996,0.5,0.391268,-0.5,0.212384,-0.5,-0.404424
the_taming_of_the_shrew,char_hortensio,Hortensio,Anthropic,-0.5,0.090636,0.5,0.24249599999999996,0.5,0.391268,-0.3,0.212384,0.3,-0.404424
the_taming_of_the_shrew,char_hortensio,Hortensio,Google,0.0,0.090636,0.0,0.24249599999999996,0.0,0.391268,-0.5,0.212384,0.0,-0.404424
the_taming_of_the_shrew,char_baptista_minola,Baptista Minola,OpenAI,0.0,-0.29128000000000004,0.5,0.604368,0.0,0.404068,0.5,-0.08535200000000003,-0.5,0.025575999999999998
the_taming_of_the_shrew,char_baptista_minola,Baptista Minola,Anthropic,-0.6,-0.29128000000000004,0.7,0.604368,0.5,0.404068,0.4,-0.08535200000000003,-0.5,0.025575999999999998
the_taming_of_the_shrew,char_baptista_minola,Baptista Minola,Google,0.0,-0.29128000000000004,0.5,0.604368,0.0,0.404068,-0.5,-0.08535200000000003,-0.5,0.025575999999999998
the_taming_of_the_shrew,char_grumio,Grumio,OpenAI,-0.25,0.09109199999999999,0.0,-0.125524,0.5,0.648088,-0.5,-0.46868,0.25,0.17975999999999998
the_taming_of_the_shrew,char_grumio,Grumio,Anthropic,-0.7,0.09109199999999999,0.6,-0.125524,0.7,0.648088,-0.5,-0.46868,0.6,0.17975999999999998
the_taming_of_the_shrew,char_grumio,Grumio,Google,0.0,0.09109199999999999,-0.5,-0.125524,0.0,0.648088,0.0,-0.46868,0.5,0.17975999999999998
the_taming_of_the_shrew,char_lucentio,Lucentio,OpenAI,0.5,0.6985399999999999,0.25,0.249608,0.25,0.283132,0.5,0.580256,-0.25,-0.20674
the_taming_of_the_shrew,char_lucentio,Lucentio,Anthropic,0.7,0.6985399999999999,0.5,0.249608,0.6,0.283132,0.4,0.580256,0.3,-0.20674
the_taming_of_the_shrew,char_lucentio,Lucentio,Google,0.5,0.6985399999999999,0.5,0.249608,0.0,0.283132,0.5,0.580256,-0.5,-0.20674
the_taming_of_the_shrew,char_gremio,Gremio,OpenAI,-0.2,-0.36070800000000003,0.0,0.5190279999999999,0.6,0.574584,-0.3,-0.200164,0.2,-0.09616399999999999
the_taming_of_the_shrew,char_gremio,Gremio,Anthropic,-0.6,-0.36070800000000003,0.5,0.5190279999999999,0.6,0.574584,-0.4,-0.200164,0.3,-0.09616399999999999
the_taming_of_the_shrew,char_gremio,Gremio,Google,0.0,-0.36070800000000003,-0.5,0.5190279999999999,-0.5,0.574584,0.0,-0.200164,0.0,-0.09616399999999999
the_taming_of_the_shrew,char_biondello,Biondello,OpenAI,-0.25,0.09911999999999999,0.0,0.17219199999999998,0.25,0.486444,0.0,0.17641199999999999,0.25,0.060399999999999995
the_taming_of_the_shrew,char_biondello,Biondello,Anthropic,0.7,0.09911999999999999,-0.4,0.17219199999999998,0.8,0.486444,-0.3,0.17641199999999999,0.2,0.060399999999999995
the_taming_of_the_shrew,char_biondello,Biondello,Google,0.0,0.09911999999999999,0.0,0.17219199999999998,0.0,0.486444,0.0,0.17641199999999999,0.0,0.060399999999999995
the_taming_of_the_shrew,char_bianca,Bianca,OpenAI,0.0,0.42385599999999996,0.3,0.300068,-0.2,0.346232,0.4,0.32068,-0.3,-0.354128
the_taming_of_the_shrew,char_bianca,Bianca,Anthropic,0.6,0.42385599999999996,0.7,0.300068,-0.4,0.346232,0.3,0.32068,-0.5,-0.354128
the_taming_of_the_shrew,char_bianca,Bianca,Google,0.5,0.42385599999999996,0.0,0.300068,-0.5,0.346232,0.0,0.32068,0.0,-0.354128
the_tempest,char_prospero,Prospero,OpenAI,0.6,0.768854054054054,0.7,0.8098567567567568,-0.2,-0.10260810810810812,0.0,-0.09944324324324322,-0.3,0.245545945945946
the_tempest,char_prospero,Prospero,Anthropic,0.8,0.768854054054054,0.9,0.8098567567567568,-0.3,-0.10260810810810812,-0.4,-0.09944324324324322,0.6,0.245545945945946
the_tempest,char_prospero,Prospero,Google,0.5,0.768854054054054,0.5,0.8098567567567568,-0.5,-0.10260810810810812,-0.5,-0.09944324324324322,0.0,0.245545945945946
the_tempest,char_caliban,Caliban,OpenAI,-0.2,-0.1526529411764706,-0.5,-0.6091117647058824,0.0,-0.4174588235294118,-0.7,-0.6612411764705882,0.7,0.7005705882352941
the_tempest,char_caliban,Caliban,Anthropic,0.3,-0.1526529411764706,-0.7,-0.6091117647058824,0.4,-0.4174588235294118,-0.6,-0.6612411764705882,0.8,0.7005705882352941
the_tempest,char_caliban,Caliban,Google,0.5,-0.1526529411764706,-0.5,-0.6091117647058824,-0.5,-0.4174588235294118,-0.5,-0.6612411764705882,0.5,0.7005705882352941
the_two_gentlemen_of_verona,char_valentine,Valentine,OpenAI,0.2,0.68572,0.0,0.3266,0.2,0.717344,0.6,0.350448,0.6,0.019692000000000025
the_two_gentlemen_of_verona,char_valentine,Valentine,Anthropic,0.6,0.68572,-0.4,0.3266,0.5,0.717344,-0.3,0.350448,0.7,0.019692000000000025
the_two_gentlemen_of_verona,char_valentine,Valentine,Google,0.5,0.68572,0.0,0.3266,0.5,0.717344,0.0,0.350448,0.5,0.019692000000000025
the_two_gentlemen_of_verona,char_proteus,Proteus,OpenAI,0.0,0.524532,-0.5,-0.565088,0.5,0.582028,-0.5,-0.454788,0.5,0.46983199999999997
the_two_gentlemen_of_verona,char_proteus,Proteus,Anthropic,0.6,0.524532,-0.7,-0.565088,0.5,0.582028,-0.8,-0.454788,0.8,0.46983199999999997
the_two_gentlemen_of_verona,char_proteus,Proteus,Google,0.2,0.524532,-0.6,-0.565088,0.1,0.582028,-0.7,-0.454788,0.5,0.46983199999999997
the_two_gentlemen_of_verona,char_speed,Speed,OpenAI,0.0,0.33466399999999996,-0.5,-0.182664,0.5,0.46143599999999996,-0.5,0.083364,0.0,-0.08329199999999999
the_two_gentlemen_of_verona,char_speed,Speed,Anthropic,0.6,0.33466399999999996,-0.4,-0.182664,0.7,0.46143599999999996,-0.3,0.083364,0.5,-0.08329199999999999
the_two_gentlemen_of_verona,char_speed,Speed,Google,0.0,0.33466399999999996,0.0,-0.182664,-0.5,0.46143599999999996,0.0,0.083364,0.0,-0.08329199999999999
the_two_gentlemen_of_verona,char_julia,Julia,OpenAI,0.3,0.6958079999999999,0.1,0.39696,0.2,0.19546000000000002,0.6,0.71924,0.4,0.42862
the_two_gentlemen_of_verona,char_julia,Julia,Anthropic,0.7,0.6958079999999999,-0.4,0.39696,-0.5,0.19546000000000002,0.6,0.71924,0.8,0.42862
the_two_gentlemen_of_verona,char_julia,Julia,Google,0.5,0.6958079999999999,0.0,0.39696,-0.5,0.19546000000000002,0.5,0.71924,0.5,0.42862
the_two_gentlemen_of_verona,char_lance,Lance,OpenAI,-0.2,0.548196,-0.5,-0.515916,0.6,0.360736,-0.4,0.175124,0.3,0.321604
the_two_gentlemen_of_verona,char_lance,Lance,Anthropic,0.7,0.548196,-0.6,-0.515916,0.8,0.360736,-0.4,0.175124,0.6,0.321604
the_two_gentlemen_of_verona,char_lance,Lance,Google,0.5,0.548196,-0.5,-0.515916,0.0,0.360736,0.5,0.175124,0.5,0.321604
the_two_gentlemen_of_verona,char_silvia,Silvia,OpenAI,0.0,0.3766439999999999,0.5,0.452196,-0.25,0.437984,0.5,0.608596,0.25,0.032311999999999994
the_two_gentlemen_of_verona,char_silvia,Silvia,Anthropic,0.3,0.3766439999999999,0.6,0.452196,0.4,0.437984,0.7,0.608596,0.5,0.032311999999999994
the_two_gentlemen_of_verona,char_silvia,Silvia,Google,0.5,0.3766439999999999,0.0,0.452196,-0.5,0.437984,0.5,0.608596,0.5,0.032311999999999994
the_two_gentlemen_of_verona,char_duke_of_milan,Duke Of Milan,OpenAI,-0.2,-0.236204,0.5,0.586052,0.2,0.401548,-0.5,-0.121424,-0.5,-0.014728
the_two_gentlemen_of_verona,char_duke_of_milan,Duke Of Milan,Anthropic,-0.6,-0.236204,0.7,0.586052,0.5,0.401548,-0.5,-0.121424,0.6,-0.014728
the_two_gentlemen_of_verona,char_duke_of_milan,Duke Of Milan,Google,0.0,-0.236204,0.0,0.586052,-0.5,0.401548,-0.5,-0.121424,0.0,-0.014728
the_two_gentlemen_of_verona,char_lucetta,Lucetta,OpenAI,0.0,0.28971199999999997,0.0,0.19760799999999998,0.0,0.378264,0.5,0.28405199999999997,-0.5,0.04432800000000001
the_two_gentlemen_of_verona,char_lucetta,Lucetta,Anthropic,0.3,0.28971199999999997,0.6,0.19760799999999998,-0.4,0.378264,0.5,0.28405199999999997,0.4,0.04432800000000001
the_two_gentlemen_of_verona,char_lucetta,Lucetta,Google,0.5,0.28971199999999997,0.0,0.19760799999999998,0.0,0.378264,0.5,0.28405199999999997,-0.5,0.04432800000000001
the_two_gentlemen_of_verona,char_thurio,Thurio,OpenAI,-0.2,-0.131696,-0.5,-0.1187,0.0,0.37541199999999997,-0.5,-0.17096,0.5,0.209932
the_two_gentlemen_of_verona,char_thurio,Thurio,Anthropic,-0.7,-0.131696,-0.6,-0.1187,0.5,0.37541199999999997,-0.8,-0.17096,0.7,0.209932
the_two_gentlemen_of_verona,char_thurio,Thurio,Google,0.0,-0.131696,-0.5,-0.1187,0.0,0.37541199999999997,-0.5,-0.17096,0.5,0.209932
the_two_gentlemen_of_verona,char_host,Host,OpenAI,0.2,0.140452,0.0,0.183132,0.6,0.335016,0.5,0.25834399999999996,-0.3,-0.079176
the_two_gentlemen_of_verona,char_host,Host,Anthropic,0.3,0.140452,0.2,0.183132,0.7,0.335016,0.6,0.25834399999999996,-0.4,-0.079176
the_two_gentlemen_of_verona,char_host,Host,Google,0.0,0.140452,0.0,0.183132,0.5,0.335016,0.5,0.25834399999999996,-0.5,-0.079176
the_two_noble_kinsmen,char_palamon,Palamon,OpenAI,0.0,0.26314,0.0,0.154028,0.5,0.42159599999999997,-0.5,-0.13324799999999998,0.5,0.438128
the_two_noble_kinsmen,char_palamon,Palamon,Anthropic,0.6,0.26314,0.3,0.154028,0.5,0.42159599999999997,-0.4,-0.13324799999999998,0.7,0.438128
the_two_noble_kinsmen,char_palamon,Palamon,Google,0.5,0.26314,-0.5,0.154028,0.0,0.42159599999999997,0.5,-0.13324799999999998,0.5,0.438128
the_two_noble_kinsmen,char_arcite,Arcite,OpenAI,0.0,0.313008,0.5,0.552476,0.5,0.529776,0.0,-0.07649600000000001,0.5,0.082892
the_two_noble_kinsmen,char_arcite,Arcite,Anthropic,0.3,0.313008,0.2,0.552476,0.6,0.529776,-0.4,-0.07649600000000001,0.7,0.082892
the_two_noble_kinsmen,char_arcite,Arcite,Google,0.5,0.313008,0.5,0.552476,0.5,0.529776,-0.5,-0.07649600000000001,0.5,0.082892
the_two_noble_kinsmen,char_theseus,Theseus,OpenAI,0.3,-0.07336799999999999,0.6,0.738536,0.6,0.669924,0.4,0.4793279999999999,-0.4,-0.4675079999999999
the_two_noble_kinsmen,char_theseus,Theseus,Anthropic,0.3,-0.07336799999999999,0.7,0.738536,0.6,0.669924,0.8,0.4793279999999999,-0.6,-0.4675079999999999
the_two_noble_kinsmen,char_theseus,Theseus,Google,0.5,-0.07336799999999999,0.5,0.738536,0.0,0.669924,0.5,0.4793279999999999,-0.5,-0.4675079999999999
the_two_noble_kinsmen,char_emilia,Emilia,OpenAI,0.3,0.197796,0.2,0.312512,-0.2,0.26181599999999994,0.8,0.6630039999999999,0.1,0.29878400000000005
the_two_noble_kinsmen,char_emilia,Emilia,Anthropic,0.7,0.197796,0.5,0.312512,0.6,0.26181599999999994,0.8,0.6630039999999999,0.6,0.29878400000000005
the_two_noble_kinsmen,char_emilia,Emilia,Google,0.5,0.197796,0.0,0.312512,0.0,0.26181599999999994,0.5,0.6630039999999999,0.0,0.29878400000000005
the_two_noble_kinsmen,char_daughter,Daughter,OpenAI,0.2,0.388452,-0.25,-0.340072,0.7,0.17231999999999997,0.6,0.42194000000000004,0.6,0.49354
the_two_noble_kinsmen,char_daughter,Daughter,Anthropic,0.7,0.388452,-0.6,-0.340072,0.8,0.17231999999999997,-0.4,0.42194000000000004,0.9,0.49354
the_two_noble_kinsmen,char_daughter,Daughter,Google,0.5,0.388452,-0.5,-0.340072,0.5,0.17231999999999997,0.5,0.42194000000000004,0.5,0.49354
the_two_noble_kinsmen,char_iailor,Iailor,OpenAI,-0.2,-0.060531999999999996,0.0,0.35515599999999997,0.0,0.088544,0.5,0.17043999999999998,0.2,0.014188000000000001
the_two_noble_kinsmen,char_iailor,Iailor,Anthropic,-0.5,-0.060531999999999996,0.5,0.35515599999999997,-0.3,0.088544,0.6,0.17043999999999998,0.3,0.014188000000000001
the_two_noble_kinsmen,char_iailor,Iailor,Google,0.0,-0.060531999999999996,0.5,0.35515599999999997,-0.5,0.088544,0.5,0.17043999999999998,-0.5,0.014188000000000001
the_two_noble_kinsmen,char_wooer,Wooer,OpenAI,0.0,0.129056,-0.5,0.029051999999999988,0.5,0.262544,0.0,0.13747199999999998,0.0,0.008028000000000013
the_two_noble_kinsmen,char_wooer,Wooer,Anthropic,-0.5,0.129056,-0.5,0.029051999999999988,0.5,0.262544,0.5,0.13747199999999998,0.5,0.008028000000000013
the_two_noble_kinsmen,char_wooer,Wooer,Google,0.0,0.129056,0.0,0.029051999999999988,0.5,0.262544,0.5,0.13747199999999998,-0.5,0.008028000000000013
the_two_noble_kinsmen,char_perithous,Perithous,OpenAI,0.0,0.298056,0.0,0.226112,0.5,0.42816399999999993,0.5,0.407888,-0.5,-0.240616
the_two_noble_kinsmen,char_perithous,Perithous,Anthropic,0.3,0.298056,0.6,0.226112,0.7,0.42816399999999993,0.8,0.407888,-0.6,-0.240616
the_two_noble_kinsmen,char_perithous,Perithous,Google,0.5,0.298056,0.5,0.226112,0.5,0.42816399999999993,0.5,0.407888,-0.5,-0.240616
the_two_noble_kinsmen,char_doctor,Doctor,OpenAI,0.0,0.106544,0.5,0.44034399999999996,-0.25,0.14493999999999999,-0.5,0.33682399999999996,0.0,-0.04212400000000001
